,ISSUE_DATE,ADDRESS,CITY,ZIPCODE,LATITUDE,LONGITUDE,DISTRICT,NEIGHBORHOOD,geometry,index_right,FID,OBJECTID,NH_CODE,NH_NAME,SHAPE_AREA,SHAPE_LEN,Shape__Are,Shape__Len
10726,2024-12-20 05:00:00,4306 WILMOTH AVE,LOUISVILLE,40216,38.19400314,-85.87367073,1.0,,POINT (-85.87367073 38.19400314),,,,,,,,,
10727,2024-12-20 05:00:00,6018 LOVERS LN,LOUISVILLE,40291,38.1541339,-85.57297938,22.0,,POINT (-85.57297938 38.1541339),,,,,,,,,
10728,2024-12-20 05:00:00,6525 ESTELE AVE,LOUISVILLE,40214,38.16264995,-85.76334267,25.0,SOUTHLAND PARK,POINT (-85.76334267 38.16264995),88.0,89.0,89.0,66.0,SOUTHLAND PARK,19008090.658,17532.1468786,2861172.72265625,6805.45948915845
10729,2024-12-20 05:00:00,"11830 DUANE POINT CIR, 101",MIDDLETOWN,40243,38.23244498,-85.54165534,19.0,,POINT (-85.54165534 38.23244498),,,,,,,,,
10730,2024-12-20 05:00:00,17406 CREEK RUN DR,LOUISVILLE,40245,38.24587084,-85.43306376,19.0,,POINT (-85.43306376 38.24587084),,,,,,,,,
10731,2024-12-20 05:00:00,8511 WESTOVER DR,PROSPECT,40059,38.35298288,-85.59409187,16.0,,POINT (-85.59409187 38.35298288),,,,,,,,,
10732,2024-12-20 05:00:00,1605 S 31ST ST,LOUISVILLE,40211,38.22951555,-85.80717181,1.0,PARK DUVALLE,POINT (-85.80717181 38.22951555),33.0,34.0,34.0,48.0,PARK DUVALLE,25371006.2933,22847.021966,3825948.40234375,8870.67181936136
10733,2024-12-20 05:00:00,1806 PARKRIDGE PKY,LOUISVILLE,40214,38.14599907,-85.79503964,25.0,,POINT (-85.79503964 38.14599907),,,,,,,,,
10734,2024-12-20 05:00:00,664 S 40TH ST,LOUISVILLE,40211,38.25185352,-85.81859199,5.0,SHAWNEE,POINT (-85.81859199 38.25185352),2.0,3.0,3.0,62.0,SHAWNEE,59953850.1745,34088.0570548,9049049.28515625,13244.602998434
10735,2024-12-20 05:00:00,1785 W HILL ST,LOUISVILLE,40210,38.22844216,-85.78906631,6.0,PARK HILL,POINT (-85.78906631 38.22844216),29.0,30.0,30.0,49.0,PARK HILL,27999518.5955,23853.7955754,4222750.15625,9254.97217601144
10736,2024-12-20 05:00:00,7001 DALE RD,LOUISVILLE,40258,38.15075118,-85.87701606,12.0,,POINT (-85.87701606 38.15075118),,,,,,,,,
10737,2024-12-20 05:00:00,4629 DOHN RD,SHIVELY,40216,38.17943415,-85.83278383,3.0,,POINT (-85.83278383 38.17943415),,,,,,,,,
10738,2024-12-20 05:00:00,12010 DIXON PARK BLVD,LOUISVILLE,40299,38.18309932,-85.53355786,20.0,,POINT (-85.53355786 38.18309932),,,,,,,,,
10739,2024-12-20 05:00:00,8511 MICHAEL RAY DR,LOUISVILLE,40219,38.12599577,-85.65065944,23.0,,POINT (-85.65065944 38.12599577),,,,,,,,,
10740,2024-12-20 05:00:00,1101 JUNIPER SPRINGS DR,LYNDON,40242,38.263698,-85.58957683,7.0,,POINT (-85.58957683 38.263698),,,,,,,,,
10741,2024-12-20 05:00:00,7603 BEECHSPRING FARM BLVD,LOUISVILLE,40241,38.30735434,-85.61462719,16.0,,POINT (-85.61462719 38.30735434),,,,,,,,,
10742,2024-12-20 05:00:00,11401 OWL CREEK LN,ANCHORAGE,40223,38.26318866,-85.54289474,18.0,,POINT (-85.54289474 38.26318866),,,,,,,,,
10743,2024-12-20 05:00:00,4646 MARION AVE,LOUISVILLE,40213,38.17326784,-85.70938735,21.0,,POINT (-85.70938735 38.17326784),,,,,,,,,
10744,2024-12-19 05:00:00,2219 BEARGRASS AVE,LOUISVILLE,40218,38.19064144,-85.64071203,10.0,,POINT (-85.64071203 38.19064144),,,,,,,,,
10745,2024-12-19 05:00:00,1 AUDUBON PLAZA DR,LOUISVILLE,40217,38.21527417,-85.72208525,10.0,POPLAR LEVEL,POINT (-85.72208525 38.21527417),46.0,47.0,47.0,52.0,POPLAR LEVEL,33808981.0956,35940.9911517,5095783.77734375,13957.1709072282
10746,2024-12-19 05:00:00,8408 TERRY RD,LOUISVILLE,40258,38.13234768,-85.87599333,14.0,,POINT (-85.87599333 38.13234768),,,,,,,,,
10747,2024-12-19 05:00:00,2409 BROWNSBORO RD,LOUISVILLE,40206,38.25850198,-85.70107953,4.0,CLIFTON HEIGHTS,POINT (-85.70107953 38.25850198),4.0,5.0,5.0,23.0,CLIFTON HEIGHTS,17858635.5349,19464.9334526,2695641.2109375,7556.79225326745
10748,2024-12-19 05:00:00,9609 SCARBOROUGH AVE,LOUISVILLE,40272,38.11174351,-85.81274859,25.0,,POINT (-85.81274859 38.11174351),,,,,,,,,
10749,2024-12-19 05:00:00,8502 BEULAH CHURCH RD,LOUISVILLE,40291,38.13821984,-85.60320435,22.0,,POINT (-85.60320435 38.13821984),,,,,,,,,
10750,2024-12-19 05:00:00,7715 COLUMBINE DR,LOUISVILLE,40258,38.1419687,-85.86416643,14.0,,POINT (-85.86416643 38.1419687),,,,,,,,,
10751,2024-12-19 05:00:00,1968 RICHMOND DR,LOUISVILLE,40205,38.22656063,-85.69935444,8.0,DEER PARK,POINT (-85.69935444 38.22656063),37.0,38.0,38.0,26.0,DEER PARK,13693682.8636,16675.6430309,2064857.953125,6473.3467571463
10752,2024-12-19 05:00:00,10501 VENADO DR,LOUISVILLE,40291,38.14974153,-85.56400813,22.0,,POINT (-85.56400813 38.14974153),,,,,,,,,
10753,2024-12-19 05:00:00,265 ELDORADO AVE,LOUISVILLE,40218,38.19349289,-85.63181673,10.0,,POINT (-85.63181673 38.19349289),,,,,,,,,
10754,2024-12-19 05:00:00,3212 GRAND LAKES DR,LOUISVILLE,40299,38.19787151,-85.51612473,20.0,,POINT (-85.51612473 38.19787151),,,,,,,,,
10755,2024-12-19 05:00:00,2902 MEGAN THOMPSON WAY,LOUISVILLE,40220,38.22098647,-85.61836071,18.0,,POINT (-85.61836071 38.22098647),,,,,,,,,
10756,2024-12-18 05:00:00,1325 BLUEGRASS AVE,LOUISVILLE,40215,38.17997066,-85.78580884,15.0,HAZELWOOD,POINT (-85.78580884 38.17997066),80.0,81.0,81.0,34.0,HAZELWOOD,17899405.0775,21086.5764636,2695716.7265625,8186.18074166458
10757,2024-12-18 05:00:00,2143 BELMONT RD,LOUISVILLE,40218,38.20536034,-85.66931827,10.0,BASHFORD MANOR,POINT (-85.66931827 38.20536034),65.0,66.0,66.0,5.0,BASHFORD MANOR,15474178.8013,19882.2634609,2331859.84765625,7715.49114865788
10758,2024-12-18 05:00:00,5325 PRESTON HWY,LOUISVILLE,40213,38.16983149,-85.70655496,21.0,,POINT (-85.70655496 38.16983149),,,,,,,,,
10759,2024-12-18 05:00:00,5745 MALDON DR,LOUISVILLE,40216,38.17327428,-85.86388167,1.0,,POINT (-85.86388167 38.17327428),,,,,,,,,
10760,2024-12-18 05:00:00,5747 MALDON DR,LOUISVILLE,40216,38.17332903,-85.86408364,1.0,,POINT (-85.86408364 38.17332903),,,,,,,,,
10761,2024-12-18 05:00:00,5749 MALDON DR,LOUISVILLE,40216,38.17331307,-85.86427174,1.0,,POINT (-85.86427174 38.17331307),,,,,,,,,
10762,2024-12-18 05:00:00,5751 MALDON DR,LOUISVILLE,40216,38.17323651,-85.86442949,1.0,,POINT (-85.86442949 38.17323651),,,,,,,,,
10763,2024-12-18 05:00:00,5753 MALDON DR,LOUISVILLE,40216,38.17308635,-85.86466776,1.0,,POINT (-85.86466776 38.17308635),,,,,,,,,
10764,2024-12-18 05:00:00,5755 MALDON DR,LOUISVILLE,40216,38.17319948,-85.86489979,1.0,,POINT (-85.86489979 38.17319948),,,,,,,,,
10765,2024-12-18 05:00:00,3116 HARMON CT,LOUISVILLE,40213,38.21045222,-85.71878512,10.0,AUDUBON,POINT (-85.71878512 38.21045222),57.0,58.0,58.0,3.0,AUDUBON,17327246.4621,22516.1622417,2611728.84375,8742.41704030239
10766,2024-12-18 05:00:00,3613 PENWAY AVE,LOUISVILLE,40211,38.22430926,-85.81630573,1.0,PARK DUVALLE,POINT (-85.81630573 38.22430926),33.0,34.0,34.0,48.0,PARK DUVALLE,25371006.2933,22847.021966,3825948.40234375,8870.67181936136
10767,2024-12-18 05:00:00,663 S 44TH ST,LOUISVILLE,40211,38.25274688,-85.82486083,5.0,SHAWNEE,POINT (-85.82486083 38.25274688),2.0,3.0,3.0,62.0,SHAWNEE,59953850.1745,34088.0570548,9049049.28515625,13244.602998434
10768,2024-12-18 05:00:00,9704 BROOKS BEND RD,LOUISVILLE,40258,38.13764757,-85.88095491,14.0,,POINT (-85.88095491 38.13764757),,,,,,,,,
10769,2024-12-18 05:00:00,3829 POPLAR LEVEL RD,LOUISVILLE,40213,38.20413663,-85.71153995,10.0,POPLAR LEVEL,POINT (-85.71153995 38.20413663),46.0,47.0,47.0,52.0,POPLAR LEVEL,33808981.0956,35940.9911517,5095783.77734375,13957.1709072282
10770,2024-12-18 05:00:00,6206 AROXIE CT,LOUISVILLE,40258,38.14626958,-85.86572081,12.0,,POINT (-85.86572081 38.14626958),,,,,,,,,
10771,2024-12-18 05:00:00,"747 S 5TH ST, 23",LOUISVILLE,40203,38.2445199,-85.76017378,4.0,CENTRAL BUSINESS DISTRICT,POINT (-85.76017378 38.2445199),7.0,8.0,8.0,17.0,CENTRAL BUSINESS DISTRICT,33029827.6262,27923.7528072,4984184.98046875,10844.9806632446
10772,2024-12-18 05:00:00,14100 MARLEY PL,LOUISVILLE,40245,38.23415279,-85.48938483,11.0,,POINT (-85.48938483 38.23415279),,,,,,,,,
10773,2024-12-18 05:00:00,5520 INNWOOD DR,LOUISVILLE,40214,38.14637121,-85.77788754,25.0,AUBURNDALE,POINT (-85.77788754 38.14637121),90.0,91.0,91.0,2.0,AUBURNDALE,17071579.229,18911.0535626,2568647.03515625,7333.31814033276
10774,2024-12-18 05:00:00,7406 WOODHILL VALLEY RD,LOUISVILLE,40241,38.31741035,-85.6277657,16.0,,POINT (-85.6277657 38.31741035),,,,,,,,,
10775,2024-12-18 05:00:00,16900 ASH HILL DR,LOUISVILLE,40245,38.23183295,-85.44110794,11.0,,POINT (-85.44110794 38.23183295),,,,,,,,,
10776,2024-12-18 05:00:00,3019 JOAN AVE,LOUISVILLE,40205,38.22064411,-85.65586386,8.0,HAWTHORNE,POINT (-85.65586386 38.22064411),51.0,52.0,52.0,32.0,HAWTHORNE,12244929.8576,25242.103319,1846019.04296875,9792.87012993187
10777,2024-12-18 05:00:00,317 N 30TH ST,LOUISVILLE,40212,38.26481053,-85.79983631,5.0,PORTLAND,POINT (-85.79983631 38.26481053),1.0,2.0,2.0,53.0,PORTLAND,70098295.0941,43851.3346581,10582289.578125,17022.1730714797
10778,2024-12-18 05:00:00,5743 MALDON DR,LOUISVILLE,40216,38.1732005,-85.8636772,1.0,,POINT (-85.8636772 38.1732005),,,,,,,,,
10779,2024-12-17 05:00:00,7804 KENHURST DR,LOUISVILLE,40258,38.13892928,-85.87785353,14.0,,POINT (-85.87785353 38.13892928),,,,,,,,,
10780,2024-12-17 05:00:00,6808 FENWAY RD,LOUISVILLE,40258,38.13368377,-85.87755446,14.0,,POINT (-85.87755446 38.13368377),,,,,,,,,
10781,2024-12-17 05:00:00,10300 GOING CT,LOUISVILLE,40241,38.31039219,-85.55982679,17.0,,POINT (-85.55982679 38.31039219),,,,,,,,,
10782,2024-12-17 05:00:00,6832 FENWAY RD,LOUISVILLE,40258,38.13262476,-85.87836484,14.0,,POINT (-85.87836484 38.13262476),,,,,,,,,
10783,2024-12-17 05:00:00,100 DECLARATION DR,LOUISVILLE,40214,38.14482013,-85.77006284,13.0,,POINT (-85.77006284 38.14482013),,,,,,,,,
10784,2024-12-17 05:00:00,6303 SYDNEY RENEE WAY,LOUISVILLE,40272,38.07992315,-85.87701224,14.0,,POINT (-85.87701224 38.07992315),,,,,,,,,
10785,2024-12-17 05:00:00,17000 PITON WAY,LOUISVILLE,40245,38.26675668,-85.43385489,19.0,,POINT (-85.43385489 38.26675668),,,,,,,,,
10786,2024-12-17 05:00:00,17404 BRANCHSIDE PL,LOUISVILLE,40245,38.26460259,-85.44257897,19.0,,POINT (-85.44257897 38.26460259),,,,,,,,,
10787,2024-12-17 05:00:00,14201 WOODLAND RIDGE DR,LOUISVILLE,40245,38.25318934,-85.49096738,19.0,,POINT (-85.49096738 38.25318934),,,,,,,,,
10788,2024-12-17 05:00:00,7901 RIDGE PARK CT,LOUISVILLE,40258,38.14023643,-85.87549113,14.0,,POINT (-85.87549113 38.14023643),,,,,,,,,
10789,2024-12-17 05:00:00,7904 RIDGE PARK CT,LOUISVILLE,40258,38.14002952,-85.87605247,14.0,,POINT (-85.87605247 38.14002952),,,,,,,,,
10790,2024-12-17 05:00:00,600 TERMINAL DR,LOUISVILLE,40209,38.18616066,-85.7416372,21.0,REMAINDER OF CITY,POINT (-85.7416372 38.18616066),76.0,77.0,77.0,99.0,REMAINDER OF CITY,75749836.1734,58968.4545111,11407145.5742188,22885.955466666
10791,2024-12-17 05:00:00,7702 HERMITS RUN RD,LOUISVILLE,40291,38.1324263,-85.57017681,22.0,,POINT (-85.57017681 38.1324263),,,,,,,,,
10792,2024-12-17 05:00:00,10203 BACK RUN RD,LOUISVILLE,40299,38.10818206,-85.5222766,20.0,,POINT (-85.5222766 38.10818206),,,,,,,,,
10793,2024-12-17 05:00:00,1729 MCCLOSKEY AVE,LOUISVILLE,40210,38.22459104,-85.78722832,6.0,ALGONQUIN,POINT (-85.78722832 38.22459104),38.0,39.0,39.0,1.0,ALGONQUIN,33219618.2833,32962.9248289,5008709.046875,12793.4276295068
10794,2024-12-17 05:00:00,1523 BICKNELL AVE,LOUISVILLE,40215,38.18385557,-85.78937625,15.0,HAZELWOOD,POINT (-85.78937625 38.18385557),80.0,81.0,81.0,34.0,HAZELWOOD,17899405.0775,21086.5764636,2695716.7265625,8186.18074166458
10795,2024-12-17 05:00:00,2100 OSAGE AVE,LOUISVILLE,40210,38.23902297,-85.78848786,4.0,CALIFORNIA,POINT (-85.78848786 38.23902297),16.0,17.0,17.0,14.0,CALIFORNIA,34280997.7634,24635.7794746,5171558.58984375,9562.54636869943
10796,2024-12-17 05:00:00,2112 DOGOON DR,LYNDON,40223,38.27581382,-85.56959645,17.0,,POINT (-85.56959645 38.27581382),,,,,,,,,
10797,2024-12-17 05:00:00,1534 GLENGARRY DR,LOUISVILLE,40118,38.1212542,-85.74220336,13.0,,POINT (-85.74220336 38.1212542),,,,,,,,,
10798,2024-12-17 05:00:00,6803 SYLVANIA NO 4 RD,LOUISVILLE,40258,38.15413144,-85.87502957,12.0,,POINT (-85.87502957 38.15413144),,,,,,,,,
10799,2024-12-17 05:00:00,1328 TYCOON WAY,LOUISVILLE,40213,38.20993484,-85.70206847,10.0,POPLAR LEVEL,POINT (-85.70206847 38.20993484),46.0,47.0,47.0,52.0,POPLAR LEVEL,33808981.0956,35940.9911517,5095783.77734375,13957.1709072282
10800,2024-12-17 05:00:00,4907 HOPEWELL RD,LOUISVILLE,40299,38.16758222,-85.50375806,20.0,,POINT (-85.50375806 38.16758222),,,,,,,,,
10801,2024-12-17 05:00:00,5805 ROUND HILL RD,GLENVIEW,40222,38.30474704,-85.64491922,16.0,,POINT (-85.64491922 38.30474704),,,,,,,,,
10802,2024-12-17 05:00:00,1632 ALGONQUIN PKY,LOUISVILLE,40210,38.22243835,-85.7858616,6.0,ALGONQUIN,POINT (-85.7858616 38.22243835),38.0,39.0,39.0,1.0,ALGONQUIN,33219618.2833,32962.9248289,5008709.046875,12793.4276295068
10803,2024-12-16 05:00:00,8803 NATIONAL TPKE,LOUISVILLE,40118,38.12279131,-85.74767964,13.0,,POINT (-85.74767964 38.12279131),,,,,,,,,
10804,2024-12-16 05:00:00,700 CENTRAL AVE,LOUISVILLE,40208,38.20415465,-85.77176682,15.0,SOUTH LOUISVILLE,POINT (-85.77176682 38.20415465),61.0,62.0,62.0,65.0,SOUTH LOUISVILLE,21600041.4937,22937.6143854,3255196.72265625,8903.94043985458
10805,2024-12-16 05:00:00,"5406 ANTLE DR, 111",LOUISVILLE,40229,38.0862553,-85.66513888,23.0,,POINT (-85.66513888 38.0862553),,,,,,,,,
10806,2024-12-16 05:00:00,1436 S SHELBY ST,LOUISVILLE,40217,38.22689115,-85.74195861,6.0,MERRIWETHER,POINT (-85.74195861 38.22689115),41.0,42.0,42.0,59.0,MERRIWETHER,7249307.96687,11794.2004598,1093042.73046875,4581.27289938313
10807,2024-12-16 05:00:00,6333 STRAWBERRY LN,LOUISVILLE,40214,38.16409603,-85.75851866,25.0,SOUTHLAND PARK,POINT (-85.75851866 38.16409603),88.0,89.0,89.0,66.0,SOUTHLAND PARK,19008090.658,17532.1468786,2861172.72265625,6805.45948915845
10808,2024-12-16 05:00:00,"1104 CHEROKEE RD, 1",LOUISVILLE,40204,38.23883266,-85.71962712,8.0,CHEROKEE TRIANGLE,POINT (-85.71962712 38.23883266),17.0,18.0,18.0,20.0,CHEROKEE TRIANGLE,27288229.1448,24982.7382953,4116574.99609375,9701.0128805024
10809,2024-12-16 05:00:00,"2109 VILLAGE DR, 3",LOUISVILLE,40205,38.22793668,-85.69416996,8.0,HIGHLANDS DOUGLASS,POINT (-85.69416996 38.22793668),36.0,37.0,37.0,37.0,HIGHLANDS DOUGLASS,17964144.5664,21338.6133251,2708966.01171875,8280.21130875887
10810,2024-12-16 05:00:00,"6305 MILLERS MEADOW DR, 101",LOUISVILLE,40229,38.11247246,-85.64395169,23.0,,POINT (-85.64395169 38.11247246),,,,,,,,,
10811,2024-12-16 05:00:00,"6318 MILLERS MEADOW DR, 101",LOUISVILLE,40229,38.11269489,-85.64281533,23.0,,POINT (-85.64281533 38.11269489),,,,,,,,,
10812,2024-12-16 05:00:00,9102 GLOVER LN,WESTWOOD,40242,38.28118279,-85.58315909,7.0,,POINT (-85.58315909 38.28118279),,,,,,,,,
10813,2024-12-16 05:00:00,3205 MALDON CT,LOUISVILLE,40216,38.17250495,-85.86390671,1.0,,POINT (-85.86390671 38.17250495),,,,,,,,,
10814,2024-12-16 05:00:00,3207 MALDON CT,LOUISVILLE,40216,38.17263642,-85.86429251,1.0,,POINT (-85.86429251 38.17263642),,,,,,,,,
10815,2024-12-16 05:00:00,3209 MALDON CT,LOUISVILLE,40216,38.17275185,-85.86444531,1.0,,POINT (-85.86444531 38.17275185),,,,,,,,,
10816,2024-12-16 05:00:00,5744 MALDON DR,LOUISVILLE,40216,38.17296389,-85.8641456,1.0,,POINT (-85.8641456 38.17296389),,,,,,,,,
10817,2024-12-16 05:00:00,5743 MALDON DR,LOUISVILLE,40216,38.1732005,-85.8636772,1.0,,POINT (-85.8636772 38.1732005),,,,,,,,,
10818,2024-12-16 05:00:00,8304 LAKE SUPERIOR DR,LOUISVILLE,40291,38.16324157,-85.6047844,24.0,,POINT (-85.6047844 38.16324157),,,,,,,,,
10819,2024-12-16 05:00:00,7006 URANUS DR,LOUISVILLE,40258,38.15117453,-85.85356626,12.0,,POINT (-85.85356626 38.15117453),,,,,,,,,
10820,2024-12-16 05:00:00,3226 POMEROY DR,LOUISVILLE,40220,38.20518185,-85.62514682,26.0,,POINT (-85.62514682 38.20518185),,,,,,,,,
10821,2024-12-16 05:00:00,"4809 SADDLEBROOK LN, 2",LOUISVILLE,40216,38.17812615,-85.84988433,1.0,,POINT (-85.84988433 38.17812615),,,,,,,,,
10822,2024-12-16 05:00:00,613 GHEENS AVE,LOUISVILLE,40214,38.16847988,-85.7752834,21.0,IROQUOIS,POINT (-85.7752834 38.16847988),87.0,88.0,88.0,40.0,IROQUOIS,11842680.5471,13812.6910067,1782853.48828125,5360.83816734473
10823,2024-12-16 05:00:00,2102 WALLIE ANN CT,LOUISVILLE,40210,38.22081887,-85.79025557,3.0,ALGONQUIN,POINT (-85.79025557 38.22081887),38.0,39.0,39.0,1.0,ALGONQUIN,33219618.2833,32962.9248289,5008709.046875,12793.4276295068
10824,2024-12-16 05:00:00,9812 MELISSA DR,LOUISVILLE,40223,38.2566022,-85.57497104,18.0,,POINT (-85.57497104 38.2566022),,,,,,,,,
10825,2024-12-16 05:00:00,6510 GLENRIDGE PARK PL,NORTHFIELD,40222,38.28530497,-85.62979963,7.0,,POINT (-85.62979963 38.28530497),,,,,,,,,
10826,2024-12-16 05:00:00,2015 GARDINER LN,LOUISVILLE,40205,38.21071062,-85.67755118,8.0,GARDINER LANE,POINT (-85.67755118 38.21071062),59.0,60.0,60.0,29.0,GARDINER LANE,8277513.92209,12872.5143707,1247744.6015625,4998.8782619157
10827,2024-12-16 05:00:00,4514 EPINAY CT,LOUISVILLE,40272,38.11891493,-85.84280573,12.0,,POINT (-85.84280573 38.11891493),,,,,,,,,
10828,2024-12-16 05:00:00,102 N CRESTMOOR AVE,LOUISVILLE,40206,38.25492054,-85.67429477,9.0,CRESCENT HILL,POINT (-85.67429477 38.25492054),6.0,7.0,7.0,25.0,CRESCENT HILL,53000666.3014,35485.1338797,7998139.43359375,13773.826310504
10829,2024-12-15 05:00:00,"1935 GARDINER LN, 80",LOUISVILLE,40205,38.20906495,-85.68153902,8.0,HAYFIELD DUNDEE,POINT (-85.68153902 38.20906495),60.0,61.0,61.0,33.0,HAYFIELD DUNDEE,16435765.2403,16322.3177488,2477163.3515625,6337.23248303272
10830,2024-12-15 05:00:00,6001 WAGRAM WAY,GLENVIEW HILLS,40222,38.29398313,-85.63850738,16.0,,POINT (-85.63850738 38.29398313),,,,,,,,,
10831,2024-12-14 05:00:00,3911 VERMONT AVE,LOUISVILLE,40211,38.25672925,-85.81609069,5.0,SHAWNEE,POINT (-85.81609069 38.25672925),2.0,3.0,3.0,62.0,SHAWNEE,59953850.1745,34088.0570548,9049049.28515625,13244.602998434
10832,2024-12-14 05:00:00,1748 W GAULBERT AVE,LOUISVILLE,40210,38.22719126,-85.78771202,6.0,ALGONQUIN,POINT (-85.78771202 38.22719126),38.0,39.0,39.0,1.0,ALGONQUIN,33219618.2833,32962.9248289,5008709.046875,12793.4276295068
10833,2024-12-13 05:00:00,541 INDUSTRY RD,LOUISVILLE,40208,38.21924914,-85.7704307,6.0,ALGONQUIN,POINT (-85.7704307 38.21924914),38.0,39.0,39.0,1.0,ALGONQUIN,33219618.2833,32962.9248289,5008709.046875,12793.4276295068
10834,2024-12-13 05:00:00,4523 MEADOWLARK MANOR LN,LOUISVILLE,40245,38.30444037,-85.53240009,17.0,,POINT (-85.53240009 38.30444037),,,,,,,,,
10835,2024-12-13 05:00:00,4500 BISHOP LN,WATTERSON PARK,40218,38.19519753,-85.68889929,10.0,,POINT (-85.68889929 38.19519753),,,,,,,,,
10836,2024-12-13 05:00:00,3203 MALDON CT,LOUISVILLE,40216,38.17250495,-85.86390671,1.0,,POINT (-85.86390671 38.17250495),,,,,,,,,
10837,2024-12-13 05:00:00,6808 CAPELLA LN,LOUISVILLE,40258,38.15349934,-85.87373723,12.0,,POINT (-85.87373723 38.15349934),,,,,,,,,
10838,2024-12-13 05:00:00,3916 GILMAN AVE,ST MATTHEWS,40207,38.25755877,-85.65790421,9.0,,POINT (-85.65790421 38.25755877),,,,,,,,,
10839,2024-12-13 05:00:00,17025 PRESERVE POINTE DR,LOUISVILLE,40245,38.24546385,-85.44745111,19.0,,POINT (-85.44745111 38.24546385),,,,,,,,,
10840,2024-12-13 05:00:00,5607 POPLAR LAKES LN,LOUISVILLE,40299,38.16785682,-85.5415053,20.0,,POINT (-85.5415053 38.16785682),,,,,,,,,
10841,2024-12-13 05:00:00,6515 RIDGE CLIFF RD,HOLLOW CREEK,40228,38.15290994,-85.6279259,23.0,,POINT (-85.6279259 38.15290994),,,,,,,,,
10842,2024-12-13 05:00:00,7806 GLASER LN,LOUISVILLE,40228,38.1447159,-85.61648599,23.0,,POINT (-85.61648599 38.1447159),,,,,,,,,
10843,2024-12-13 05:00:00,5505 BAYWOOD DR,NOT IN JEFF CO,40014,38.32327638,-85.53418227,0.0,,POINT (-85.53418227 38.32327638),,,,,,,,,
10844,2024-12-13 05:00:00,"112 WOOD RD, B",LYNDON,40222,38.24963746,-85.59829076,18.0,,POINT (-85.59829076 38.24963746),,,,,,,,,
10845,2024-12-13 05:00:00,9910 OMAR KHAYYAM BLVD,LOUISVILLE,40272,38.11349171,-85.87373304,14.0,,POINT (-85.87373304 38.11349171),,,,,,,,,
10846,2024-12-13 05:00:00,1585 BAXTER AVE,LOUISVILLE,40205,38.2268802,-85.71350195,8.0,DEER PARK,POINT (-85.71350195 38.2268802),37.0,38.0,38.0,26.0,DEER PARK,13693682.8636,16675.6430309,2064857.953125,6473.3467571463
10847,2024-12-13 05:00:00,11309 BINFORD CT,LOUISVILLE,40291,38.14132584,-85.5628168,22.0,,POINT (-85.5628168 38.14132584),,,,,,,,,
10848,2024-12-13 05:00:00,8328 CROYDON CIR,HURSTBOURNE,40222,38.24181722,-85.59858566,18.0,,POINT (-85.59858566 38.24181722),,,,,,,,,
10849,2024-12-13 05:00:00,7209 ORCHARD LAKE BLVD,LOUISVILLE,40218,38.19045176,-85.62029141,2.0,,POINT (-85.62029141 38.19045176),,,,,,,,,
10850,2024-12-13 05:00:00,3203 TEAKWOOD CIR,LOUISVILLE,40216,38.18584304,-85.84928952,1.0,,POINT (-85.84928952 38.18584304),,,,,,,,,
10851,2024-12-13 05:00:00,2208 PLANTATION DR,LOUISVILLE,40216,38.21810419,-85.80062501,3.0,,POINT (-85.80062501 38.21810419),,,,,,,,,
10852,2024-12-13 05:00:00,1320 N BECKLEY STATION RD,LOUISVILLE,40245,38.2542027,-85.47504054,19.0,,POINT (-85.47504054 38.2542027),,,,,,,,,
10853,2024-12-13 05:00:00,17004 PERSIMMON WOOD TRL,LOUISVILLE,40023,38.20272824,-85.43942424,20.0,,POINT (-85.43942424 38.20272824),,,,,,,,,
10854,2024-12-13 05:00:00,11204 BODLEY DR,LOUISVILLE,40223,38.28572196,-85.54302037,17.0,,POINT (-85.54302037 38.28572196),,,,,,,,,
10855,2024-12-13 05:00:00,10814 MEETING ST,LOUISVILLE,40059,38.32706209,-85.56736249,16.0,,POINT (-85.56736249 38.32706209),,,,,,,,,
10856,2024-12-13 05:00:00,3708 ROCK BAY DR,LOUISVILLE,40245,38.29293246,-85.50465309,19.0,,POINT (-85.50465309 38.29293246),,,,,,,,,
10857,2024-12-13 05:00:00,8108 REGENCY WOODS WAY,LOUISVILLE,40220,38.22297847,-85.60605017,18.0,,POINT (-85.60605017 38.22297847),,,,,,,,,
10858,2024-12-13 05:00:00,1315 S BROOK ST,LOUISVILLE,40208,38.23100752,-85.75410409,6.0,OLD LOUISVILLE,POINT (-85.75410409 38.23100752),21.0,22.0,22.0,47.0,OLD LOUISVILLE,33395328.9862,31463.9283131,5036488.3671875,12223.3713536377
10859,2024-12-12 05:00:00,1609 BARDSTOWN RD,LOUISVILLE,40205,38.23047094,-85.70394257,8.0,BONNYCASTLE,POINT (-85.70394257 38.23047094),32.0,33.0,33.0,9.0,BONNYCASTLE,9091686.3946,16247.2645348,1371187.671875,6306.21674731534
10860,2024-12-12 05:00:00,4710 ALLMOND AVE,LOUISVILLE,40209,38.17914812,-85.75907281,21.0,SOUTHSIDE,POINT (-85.75907281 38.17914812),83.0,84.0,84.0,67.0,SOUTHSIDE,25638034.4241,28565.2760312,3860205.3984375,11092.7095503978
10861,2024-12-12 05:00:00,6008 BROWNSBORO PARK BLVD,LOUISVILLE,40207,38.28136249,-85.63891055,16.0,,POINT (-85.63891055 38.28136249),,,,,,,,,
